"ID","Sex","Age","Province","Treatment","Pigmentation_analysis","var","value"
51,"Male","20-30","Enga","None",TRUE,"section_area_sd",667.555840945641
51,"Male","20-30","Enga","None",TRUE,"section_eccentricity_median",0.791839301808205
51,"Male","20-30","Enga","None",TRUE,"section_eccentricity_mean",0.792562474789788
51,"Male","20-30","Enga","None",TRUE,"section_eccentricity_sd",0.0110813567167072
51,"Male","20-30","Enga","None",TRUE,"section_min_median",53.9734475020694
51,"Male","20-30","Enga","None",TRUE,"section_min_mean",53.1689277601357
51,"Male","20-30","Enga","None",TRUE,"section_min_sd",5.58473396182712
51,"Male","20-30","Enga","None",TRUE,"section_max_median",88.3753734689353
51,"Male","20-30","Enga","None",TRUE,"section_max_mean",87.1162023736701
51,"Male","20-30","Enga","None",TRUE,"section_max_sd",7.63402649883819
52,"Female","20-30","East Sepik","None",TRUE,"curv_mean",0.350363437547681
52,"Female","20-30","East Sepik","None",TRUE,"curv_median",0.312154687054716
52,"Female","20-30","East Sepik","None",TRUE,"length_mean",3.87083517959091
52,"Female","20-30","East Sepik","None",TRUE,"length_median",3.76933256903265
52,"Female","20-30","East Sepik","None",TRUE,"hair_count",19
52,"Female","20-30","East Sepik","None",TRUE,"section_area_median",4121.13494809689
52,"Female","20-30","East Sepik","None",TRUE,"section_area_mean",3930.06505190311
52,"Female","20-30","East Sepik","None",TRUE,"section_area_sd",519.917085304731
52,"Female","20-30","East Sepik","None",TRUE,"section_eccentricity_median",0.779814404539922
52,"Female","20-30","East Sepik","None",TRUE,"section_eccentricity_mean",0.775158910090476
52,"Female","20-30","East Sepik","None",TRUE,"section_eccentricity_sd",0.0417973222051391
52,"Female","20-30","East Sepik","None",TRUE,"section_min_median",58.0098976542649
52,"Female","20-30","East Sepik","None",TRUE,"section_min_mean",56.2815986843043
52,"Female","20-30","East Sepik","None",TRUE,"section_min_sd",5.87313971436739
52,"Female","20-30","East Sepik","None",TRUE,"section_max_median",88.5940453506092
52,"Female","20-30","East Sepik","None",TRUE,"section_max_mean",89.3916967734973
52,"Female","20-30","East Sepik","None",TRUE,"section_max_sd",3.26560762619926
55,"Female","20-30","Bougainville","None",TRUE,"curv_mean",0.23424917023641
55,"Female","20-30","Bougainville","None",TRUE,"curv_median",0.212134587218941
55,"Female","20-30","Bougainville","None",TRUE,"length_mean",3.30530245359251
55,"Female","20-30","Bougainville","None",TRUE,"length_median",3.41086009335456
55,"Female","20-30","Bougainville","None",TRUE,"hair_count",23
55,"Female","20-30","Bougainville","None",TRUE,"section_area_median",3503.6678200692
55,"Female","20-30","Bougainville","None",TRUE,"section_area_mean",3317.28166089965
55,"Female","20-30","Bougainville","None",TRUE,"section_area_sd",342.119754926031
55,"Female","20-30","Bougainville","None",TRUE,"section_eccentricity_median",0.793721090193919
55,"Female","20-30","Bougainville","None",TRUE,"section_eccentricity_mean",0.788956892636423
55,"Female","20-30","Bougainville","None",TRUE,"section_eccentricity_sd",0.0479832695511498
55,"Female","20-30","Bougainville","None",TRUE,"section_min_median",51.5370650851407
55,"Female","20-30","Bougainville","None",TRUE,"section_min_mean",50.7739826603321
55,"Female","20-30","Bougainville","None",TRUE,"section_min_sd",3.93048998076482
55,"Female","20-30","Bougainville","None",TRUE,"section_max_median",83.7904873337408
55,"Female","20-30","Bougainville","None",TRUE,"section_max_mean",83.4751495156124
55,"Female","20-30","Bougainville","None",TRUE,"section_max_sd",5.44295321849212
57,"Female","30-40","Enga","None",FALSE,"curv_mean",0.429688993631011
57,"Female","30-40","Enga","None",FALSE,"curv_median",0.494870214702224
57,"Female","30-40","Enga","None",FALSE,"length_mean",4.32559055566055
57,"Female","30-40","Enga","None",FALSE,"length_median",4.11666177920718
57,"Female","30-40","Enga","None",FALSE,"hair_count",22
57,"Female","30-40","Enga","None",FALSE,"section_area_median",3288.80276816609
57,"Female","30-40","Enga","None",FALSE,"section_area_mean",3343.65674740484
57,"Female","30-40","Enga","None",FALSE,"section_area_sd",984.12443609876
57,"Female","30-40","Enga","None",FALSE,"section_eccentricity_median",0.690790186985917
57,"Female","30-40","Enga","None",FALSE,"section_eccentricity_mean",0.691804797127134
57,"Female","30-40","Enga","None",FALSE,"section_eccentricity_sd",0.144304525941883
57,"Female","30-40","Enga","None",FALSE,"section_min_median",50.5388202056438
57,"Female","30-40","Enga","None",FALSE,"section_min_mean",54.2183506676877
57,"Female","30-40","Enga","None",FALSE,"section_min_sd",10.6621256161288
57,"Female","30-40","Enga","None",FALSE,"section_max_median",84.9010904009517
57,"Female","30-40","Enga","None",FALSE,"section_max_mean",78.5212641434693
57,"Female","30-40","Enga","None",FALSE,"section_max_sd",12.4806253355369
58,"Female","30-40","Madang","None",FALSE,"curv_mean",1.11668412232016
58,"Female","30-40","Madang","None",FALSE,"curv_median",1.0983038993157
58,"Female","30-40","Madang","None",FALSE,"length_mean",1.8538724370815
58,"Female","30-40","Madang","None",FALSE,"length_median",1.80175771862674
58,"Female","30-40","Madang","None",FALSE,"hair_count",42
58,"Female","30-40","Madang","None",FALSE,"section_area_median",2701.01038062284
58,"Female","30-40","Madang","None",FALSE,"section_area_mean",2824.47058823529
58,"Female","30-40","Madang","None",FALSE,"section_area_sd",1127.87351858014
58,"Female","30-40","Madang","None",FALSE,"section_eccentricity_median",0.731550895850977
58,"Female","30-40","Madang","None",FALSE,"section_eccentricity_mean",0.738187833580868
58,"Female","30-40","Madang","None",FALSE,"section_eccentricity_sd",0.0383722633321333
58,"Female","30-40","Madang","None",FALSE,"section_min_median",48.4824264238672
58,"Female","30-40","Madang","None",FALSE,"section_min_mean",48.7451398301105
58,"Female","30-40","Madang","None",FALSE,"section_min_sd",11.0804718427688
58,"Female","30-40","Madang","None",FALSE,"section_max_median",71.1108282213915
58,"Female","30-40","Madang","None",FALSE,"section_max_mean",71.9538913427032
58,"Female","30-40","Madang","None",FALSE,"section_max_sd",12.769839193312
59,"Female","20-30","Enga","None",TRUE,"curv_mean",0.359683008414194
59,"Female","20-30","Enga","None",TRUE,"curv_median",0.329744796698647
59,"Female","20-30","Enga","None",TRUE,"length_mean",3.15123695123298
59,"Female","20-30","Enga","None",TRUE,"length_median",2.83910758248306
59,"Female","20-30","Enga","None",TRUE,"hair_count",12
59,"Female","20-30","Enga","None",TRUE,"section_area_median",2608
59,"Female","20-30","Enga","None",TRUE,"section_area_mean",3183.14740484429
59,"Female","20-30","Enga","None",TRUE,"section_area_sd",1352.12936670913
59,"Female","20-30","Enga","None",TRUE,"section_eccentricity_median",0.744368006681999
59,"Female","20-30","Enga","None",TRUE,"section_eccentricity_mean",0.749643910692239
59,"Female","20-30","Enga","None",TRUE,"section_eccentricity_sd",0.0490483122186554
59,"Female","20-30","Enga","None",TRUE,"section_min_median",47.1132011040415
59,"Female","20-30","Enga","None",TRUE,"section_min_mean",50.6748961617437
59,"Female","20-30","Enga","None",TRUE,"section_min_sd",8.06824961817871
59,"Female","20-30","Enga","None",TRUE,"section_max_median",71.6606455255466
59,"Female","20-30","Enga","None",TRUE,"section_max_mean",78.0623478685651
59,"Female","20-30","Enga","None",TRUE,"section_max_sd",19.0990882037867
60,"Female","20-30","East New Britain","None",TRUE,"curv_mean",0.32159485930778
60,"Female","20-30","East New Britain","None",TRUE,"curv_median",0.316273547171595
60,"Female","20-30","East New Britain","None",TRUE,"length_mean",3.62010901035287
60,"Female","20-30","East New Britain","None",TRUE,"length_median",2.9789993312394
60,"Female","20-30","East New Britain","None",TRUE,"hair_count",33
60,"Female","20-30","East New Britain","None",TRUE,"section_area_median",3227.79238754325
60,"Female","20-30","East New Britain","None",TRUE,"section_area_mean",3164.54901960784
60,"Female","20-30","East New Britain","None",TRUE,"section_area_sd",140.269838207811
60,"Female","20-30","East New Britain","None",TRUE,"section_eccentricity_median",0.809579645798265
60,"Female","20-30","East New Britain","None",TRUE,"section_eccentricity_mean",0.809973836555136
60,"Female","20-30","East New Britain","None",TRUE,"section_eccentricity_sd",0.0396862895336729
60,"Female","20-30","East New Britain","None",TRUE,"section_min_median",49.1870394233105
60,"Female","20-30","East New Britain","None",TRUE,"section_min_mean",48.5712151817497
60,"Female","20-30","East New Britain","None",TRUE,"section_min_sd",1.37034409628541
60,"Female","20-30","East New Britain","None",TRUE,"section_max_median",83.7924998797917
60,"Female","20-30","East New Britain","None",TRUE,"section_max_mean",83.5561162138972
60,"Female","20-30","East New Britain","None",TRUE,"section_max_sd",5.74907573812446
62,"Female","20-30","Eastern Highlands","None",TRUE,"curv_mean",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"curv_median",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"length_mean",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"length_median",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"hair_count",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_area_median",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_area_mean",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_area_sd",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_eccentricity_median",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_eccentricity_mean",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_eccentricity_sd",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_min_median",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_min_mean",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_min_sd",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_max_median",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_max_mean",NA
62,"Female","20-30","Eastern Highlands","None",TRUE,"section_max_sd",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"curv_mean",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"curv_median",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"length_mean",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"length_median",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"hair_count",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_area_median",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_area_mean",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_area_sd",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_eccentricity_median",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_eccentricity_mean",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_eccentricity_sd",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_min_median",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_min_mean",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_min_sd",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_max_median",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_max_mean",NA
64,"Female","20-30","Morobe","Mega Growth Relaxer",TRUE,"section_max_sd",NA
66,"Female","20-30","Manus","None",TRUE,"curv_mean",0.288521904301732
66,"Female","20-30","Manus","None",TRUE,"curv_median",0.285372166942473
66,"Female","20-30","Manus","None",TRUE,"length_mean",2.69843247935876
66,"Female","20-30","Manus","None",TRUE,"length_median",2.50890601994537
66,"Female","20-30","Manus","None",TRUE,"hair_count",13
66,"Female","20-30","Manus","None",TRUE,"section_area_median",3637.70242214533
66,"Female","20-30","Manus","None",TRUE,"section_area_mean",3459.11141868512
66,"Female","20-30","Manus","None",TRUE,"section_area_sd",556.774001003449
66,"Female","20-30","Manus","None",TRUE,"section_eccentricity_median",0.793734075990202
66,"Female","20-30","Manus","None",TRUE,"section_eccentricity_mean",0.786592477643086
66,"Female","20-30","Manus","None",TRUE,"section_eccentricity_sd",0.0466137712676328
66,"Female","20-30","Manus","None",TRUE,"section_min_median",52.0236540149808
66,"Female","20-30","Manus","None",TRUE,"section_min_mean",51.9557829720599
66,"Female","20-30","Manus","None",TRUE,"section_min_sd",4.84750545740349
66,"Female","20-30","Manus","None",TRUE,"section_max_median",88.6533728637497
66,"Female","20-30","Manus","None",TRUE,"section_max_mean",85.0931485371234
66,"Female","20-30","Manus","None",TRUE,"section_max_sd",8.69472610171726
67,"Female","20-30","Southern Highlands","None",FALSE,"curv_mean",0.295927897590375
67,"Female","20-30","Southern Highlands","None",FALSE,"curv_median",0.286498024970255
67,"Female","20-30","Southern Highlands","None",FALSE,"length_mean",3.67487619611425
67,"Female","20-30","Southern Highlands","None",FALSE,"length_median",3.59340533136398
67,"Female","20-30","Southern Highlands","None",FALSE,"hair_count",20
67,"Female","20-30","Southern Highlands","None",FALSE,"section_area_median",4972.78892733564
67,"Female","20-30","Southern Highlands","None",FALSE,"section_area_mean",4744.1937716263
67,"Female","20-30","Southern Highlands","None",FALSE,"section_area_sd",1069.6285362858
67,"Female","20-30","Southern Highlands","None",FALSE,"section_eccentricity_median",0.811175378056871
67,"Female","20-30","Southern Highlands","None",FALSE,"section_eccentricity_mean",0.814597438593399
67,"Female","20-30","Southern Highlands","None",FALSE,"section_eccentricity_sd",0.0172020064731906
67,"Female","20-30","Southern Highlands","None",FALSE,"section_min_median",61.3002410267068
67,"Female","20-30","Southern Highlands","None",FALSE,"section_min_mean",59.3499945290052
67,"Female","20-30","Southern Highlands","None",FALSE,"section_min_sd",7.7485884303965
67,"Female","20-30","Southern Highlands","None",FALSE,"section_max_median",105.519738000725
67,"Female","20-30","Southern Highlands","None",FALSE,"section_max_mean",102.318069474455
67,"Female","20-30","Southern Highlands","None",FALSE,"section_max_sd",11.2528808608284
68,"Male","20-40","Milne Bay","None",TRUE,"curv_mean",0.183758004945636
68,"Male","20-40","Milne Bay","None",TRUE,"curv_median",0.184965050313815
68,"Male","20-40","Milne Bay","None",TRUE,"length_mean",3.21544923352986
68,"Male","20-40","Milne Bay","None",TRUE,"length_median",3.29316406972951
68,"Male","20-40","Milne Bay","None",TRUE,"hair_count",4
68,"Male","20-40","Milne Bay","None",TRUE,"section_area_median",5078.75432525952
68,"Male","20-40","Milne Bay","None",TRUE,"section_area_mean",5046.5107266436
68,"Male","20-40","Milne Bay","None",TRUE,"section_area_sd",627.169847650149
68,"Male","20-40","Milne Bay","None",TRUE,"section_eccentricity_median",0.721544714791186
68,"Male","20-40","Milne Bay","None",TRUE,"section_eccentricity_mean",0.664852455006172
68,"Male","20-40","Milne Bay","None",TRUE,"section_eccentricity_sd",0.102854145788973
68,"Male","20-40","Milne Bay","None",TRUE,"section_min_median",70.2504210848914
68,"Male","20-40","Milne Bay","None",TRUE,"section_min_mean",68.7944602162309
68,"Male","20-40","Milne Bay","None",TRUE,"section_min_sd",6.05301061600438
68,"Male","20-40","Milne Bay","None",TRUE,"section_max_median",95.6560612574364
68,"Male","20-40","Milne Bay","None",TRUE,"section_max_mean",93.7193194017787
68,"Male","20-40","Milne Bay","None",TRUE,"section_max_sd",7.52036238043005
71,"Female","20-30","Milne Bay","None",TRUE,"curv_mean",0.172624718765722
71,"Female","20-30","Milne Bay","None",TRUE,"curv_median",0.172642594073276
71,"Female","20-30","Milne Bay","None",TRUE,"length_mean",3.06553432134636
71,"Female","20-30","Milne Bay","None",TRUE,"length_median",3.11855579638905
71,"Female","20-30","Milne Bay","None",TRUE,"hair_count",11
71,"Female","20-30","Milne Bay","None",TRUE,"section_area_median",5223.41868512111
71,"Female","20-30","Milne Bay","None",TRUE,"section_area_mean",5143.56262975779
71,"Female","20-30","Milne Bay","None",TRUE,"section_area_sd",2058.21165800254
71,"Female","20-30","Milne Bay","None",TRUE,"section_eccentricity_median",0.764606365778431
71,"Female","20-30","Milne Bay","None",TRUE,"section_eccentricity_mean",0.761833792009532
71,"Female","20-30","Milne Bay","None",TRUE,"section_eccentricity_sd",0.0460802321779097
71,"Female","20-30","Milne Bay","None",TRUE,"section_min_median",69.5828703288238
71,"Female","20-30","Milne Bay","None",TRUE,"section_min_mean",64.1640769935717
71,"Female","20-30","Milne Bay","None",TRUE,"section_min_sd",13.6526701232688
71,"Female","20-30","Milne Bay","None",TRUE,"section_max_median",95.9147525075217
71,"Female","20-30","Milne Bay","None",TRUE,"section_max_mean",99.9619985576471
71,"Female","20-30","Milne Bay","None",TRUE,"section_max_sd",23.6075465611988
72,"Male","50-60","Milne Bay","None",FALSE,"curv_mean",0.554032835282025
72,"Male","50-60","Milne Bay","None",FALSE,"curv_median",0.558134762650148
72,"Male","50-60","Milne Bay","None",FALSE,"length_mean",3.25945762155216
72,"Male","50-60","Milne Bay","None",FALSE,"length_median",3.32749245284686
72,"Male","50-60","Milne Bay","None",FALSE,"hair_count",20
72,"Male","50-60","Milne Bay","None",FALSE,"section_area_median",4021.75778546713
72,"Male","50-60","Milne Bay","None",FALSE,"section_area_mean",4395.79238754325
72,"Male","50-60","Milne Bay","None",FALSE,"section_area_sd",1146.62517401617
72,"Male","50-60","Milne Bay","None",FALSE,"section_eccentricity_median",0.743071168563096
72,"Male","50-60","Milne Bay","None",FALSE,"section_eccentricity_mean",0.743003290136494
72,"Male","50-60","Milne Bay","None",FALSE,"section_eccentricity_sd",0.0392933313264938
72,"Male","50-60","Milne Bay","None",FALSE,"section_min_median",58.6287168053086
72,"Male","50-60","Milne Bay","None",FALSE,"section_min_mean",60.9222856070445
72,"Male","50-60","Milne Bay","None",FALSE,"section_min_sd",8.88320808791548
72,"Male","50-60","Milne Bay","None",FALSE,"section_max_median",87.6085330538703
72,"Male","50-60","Milne Bay","None",FALSE,"section_max_mean",91.2534211043157
72,"Male","50-60","Milne Bay","None",FALSE,"section_max_sd",10.66677390123
73,"Male","20-30","Gulf","None",TRUE,"curv_mean",0.174309467972556
73,"Male","20-30","Gulf","None",TRUE,"curv_median",0.11616068569407
73,"Male","20-30","Gulf","None",TRUE,"length_mean",3.1281282431437
73,"Male","20-30","Gulf","None",TRUE,"length_median",3.60557775186787
73,"Male","20-30","Gulf","None",TRUE,"hair_count",22
73,"Male","20-30","Gulf","None",TRUE,"section_area_median",5505.21799307958
73,"Male","20-30","Gulf","None",TRUE,"section_area_mean",5241.2124567474
73,"Male","20-30","Gulf","None",TRUE,"section_area_sd",470.063170703486
73,"Male","20-30","Gulf","None",TRUE,"section_eccentricity_median",0.727680813426222
73,"Male","20-30","Gulf","None",TRUE,"section_eccentricity_mean",0.751297818254956
73,"Male","20-30","Gulf","None",TRUE,"section_eccentricity_sd",0.0557238776931283
73,"Male","20-30","Gulf","None",TRUE,"section_min_median",65.7652519765795
73,"Male","20-30","Gulf","None",TRUE,"section_min_mean",66.4071413321668
73,"Male","20-30","Gulf","None",TRUE,"section_min_sd",4.92626072783833
73,"Male","20-30","Gulf","None",TRUE,"section_max_median",101.330855885528
73,"Male","20-30","Gulf","None",TRUE,"section_max_mean",101.614163669628
73,"Male","20-30","Gulf","None",TRUE,"section_max_sd",5.69602085496247
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"curv_mean",0.446690206695756
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"curv_median",0.484255231884199
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"length_mean",4.20965368981257
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"length_median",3.95863209180468
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"hair_count",19
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_area_median",4120.69204152249
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_area_mean",4754.75709342561
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_area_sd",1135.20859827508
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_eccentricity_median",0.817302025467439
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_eccentricity_mean",0.825405411585896
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_eccentricity_sd",0.0267882561573709
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_min_median",56.3995332317464
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_min_mean",58.1065975926106
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_min_sd",6.11742269046014
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_max_median",96.121330291627
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_max_mean",103.68872000256
74,"Male","40-50","Madang/Southern Highlands","None",FALSE,"section_max_sd",14.1797936003678
75,"Male","20-30","East New Britain","None",FALSE,"curv_mean",0.373983478900033
75,"Male","20-30","East New Britain","None",FALSE,"curv_median",0.324122900041211
75,"Male","20-30","East New Britain","None",FALSE,"length_mean",3.7898141962496
75,"Male","20-30","East New Britain","None",FALSE,"length_median",3.36436914557942
75,"Male","20-30","East New Britain","None",FALSE,"hair_count",21
75,"Male","20-30","East New Britain","None",FALSE,"section_area_median",3942.03460207612
75,"Male","20-30","East New Britain","None",FALSE,"section_area_mean",3876.28512110727
75,"Male","20-30","East New Britain","None",FALSE,"section_area_sd",329.326379210311
75,"Male","20-30","East New Britain","None",FALSE,"section_eccentricity_median",0.848737027490675
75,"Male","20-30","East New Britain","None",FALSE,"section_eccentricity_mean",0.847528869323478
75,"Male","20-30","East New Britain","None",FALSE,"section_eccentricity_sd",0.0106317418835515
75,"Male","20-30","East New Britain","None",FALSE,"section_min_median",52.450114762568
75,"Male","20-30","East New Britain","None",FALSE,"section_min_mean",51.3582848082865
75,"Male","20-30","East New Britain","None",FALSE,"section_min_sd",2.59014674482847
75,"Male","20-30","East New Britain","None",FALSE,"section_max_median",95.2839299500113
75,"Male","20-30","East New Britain","None",FALSE,"section_max_mean",96.8203680296322
75,"Male","20-30","East New Britain","None",FALSE,"section_max_sd",3.94185438617562
76,"Male","20-30","Enga","None",FALSE,"curv_mean",0.530306811567211
76,"Male","20-30","Enga","None",FALSE,"curv_median",0.535457143978816
76,"Male","20-30","Enga","None",FALSE,"length_mean",3.21246233121626
76,"Male","20-30","Enga","None",FALSE,"length_median",2.89686614796154
76,"Male","20-30","Enga","None",FALSE,"hair_count",14
76,"Male","20-30","Enga","None",FALSE,"section_area_median",7172.37370242215
76,"Male","20-30","Enga","None",FALSE,"section_area_mean",7160.71418685121
76,"Male","20-30","Enga","None",FALSE,"section_area_sd",361.553716864476
76,"Male","20-30","Enga","None",FALSE,"section_eccentricity_median",0.791470795938279
76,"Male","20-30","Enga","None",FALSE,"section_eccentricity_mean",0.796896893299114
76,"Male","20-30","Enga","None",FALSE,"section_eccentricity_sd",0.0116031763169426
76,"Male","20-30","Enga","None",FALSE,"section_min_median",75.058215791391
76,"Male","20-30","Enga","None",FALSE,"section_min_mean",74.455952310306
76,"Male","20-30","Enga","None",FALSE,"section_min_sd",1.27765638586736
76,"Male","20-30","Enga","None",FALSE,"section_max_median",121.952850499391
76,"Male","20-30","Enga","None",FALSE,"section_max_mean",123.385846158973
76,"Male","20-30","Enga","None",FALSE,"section_max_sd",4.65631295517608
77,"Female","20-30","East New Britain","None",TRUE,"curv_mean",0.246873579423784
77,"Female","20-30","East New Britain","None",TRUE,"curv_median",0.270640616923779
77,"Female","20-30","East New Britain","None",TRUE,"length_mean",3.55473720080725
77,"Female","20-30","East New Britain","None",TRUE,"length_median",3.37516953143134
77,"Female","20-30","East New Britain","None",TRUE,"hair_count",28
77,"Female","20-30","East New Britain","None",TRUE,"section_area_median",3484.51211072664
77,"Female","20-30","East New Britain","None",TRUE,"section_area_mean",3870.2062283737
77,"Female","20-30","East New Britain","None",TRUE,"section_area_sd",958.491988628085
77,"Female","20-30","East New Britain","None",TRUE,"section_eccentricity_median",0.786792320116087
77,"Female","20-30","East New Britain","None",TRUE,"section_eccentricity_mean",0.794691590907095
77,"Female","20-30","East New Britain","None",TRUE,"section_eccentricity_sd",0.0296419398358633
77,"Female","20-30","East New Britain","None",TRUE,"section_min_median",51.3938284042331
77,"Female","20-30","East New Britain","None",TRUE,"section_min_mean",54.5624840562859
77,"Female","20-30","East New Britain","None",TRUE,"section_min_sd",6.96880934290709
77,"Female","20-30","East New Britain","None",TRUE,"section_max_median",89.5177204187887
77,"Female","20-30","East New Britain","None",TRUE,"section_max_mean",90.2364412337509
77,"Female","20-30","East New Britain","None",TRUE,"section_max_sd",10.6080161557354
78,"Male","20-30","New Ireland","None",TRUE,"curv_mean",0.188962444261064
78,"Male","20-30","New Ireland","None",TRUE,"curv_median",0.201372655339616
78,"Male","20-30","New Ireland","None",TRUE,"length_mean",6.32570557474291
78,"Male","20-30","New Ireland","None",TRUE,"length_median",3.64051917875163
78,"Male","20-30","New Ireland","None",TRUE,"hair_count",28
78,"Male","20-30","New Ireland","None",TRUE,"section_area_median",4299.40484429066
78,"Male","20-30","New Ireland","None",TRUE,"section_area_mean",4654.02906574394
78,"Male","20-30","New Ireland","None",TRUE,"section_area_sd",1269.12593215138
78,"Male","20-30","New Ireland","None",TRUE,"section_eccentricity_median",0.798068969594007
78,"Male","20-30","New Ireland","None",TRUE,"section_eccentricity_mean",0.804146732101567
78,"Male","20-30","New Ireland","None",TRUE,"section_eccentricity_sd",0.0247815535471361
78,"Male","20-30","New Ireland","None",TRUE,"section_min_median",58.8989454265426
78,"Male","20-30","New Ireland","None",TRUE,"section_min_mean",58.9331888899815
78,"Male","20-30","New Ireland","None",TRUE,"section_min_sd",6.77116157362613
78,"Male","20-30","New Ireland","None",TRUE,"section_max_median",93.5576127311821
78,"Male","20-30","New Ireland","None",TRUE,"section_max_mean",100.000161658755
78,"Male","20-30","New Ireland","None",TRUE,"section_max_sd",16.4283128306173
79,"Female","20-30","Central Province","None",FALSE,"curv_mean",0.353071638333469
79,"Female","20-30","Central Province","None",FALSE,"curv_median",0.345819687340098
79,"Female","20-30","Central Province","None",FALSE,"length_mean",3.51493236153971
79,"Female","20-30","Central Province","None",FALSE,"length_median",3.51778415697436
79,"Female","20-30","Central Province","None",FALSE,"hair_count",20
79,"Female","20-30","Central Province","None",FALSE,"section_area_median",5058.71280276817
79,"Female","20-30","Central Province","None",FALSE,"section_area_mean",5049.63321799308
79,"Female","20-30","Central Province","None",FALSE,"section_area_sd",690.462110218542
79,"Female","20-30","Central Province","None",FALSE,"section_eccentricity_median",0.786674827627184
79,"Female","20-30","Central Province","None",FALSE,"section_eccentricity_mean",0.758346316035358
79,"Female","20-30","Central Province","None",FALSE,"section_eccentricity_sd",0.085037789094533
79,"Female","20-30","Central Province","None",FALSE,"section_min_median",63.9850251110513
79,"Female","20-30","Central Province","None",FALSE,"section_min_mean",63.9551170331427
79,"Female","20-30","Central Province","None",FALSE,"section_min_sd",3.95376147504329
79,"Female","20-30","Central Province","None",FALSE,"section_max_median",109.719894976819
79,"Female","20-30","Central Province","None",FALSE,"section_max_mean",101.256633369862
79,"Female","20-30","Central Province","None",FALSE,"section_max_sd",13.1031204884649
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"curv_mean",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"curv_median",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"length_mean",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"length_median",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"hair_count",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_area_median",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_area_mean",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_area_sd",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_eccentricity_median",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_eccentricity_mean",NA
