ID,area,eccentricity,min,max
PNG29_4,3696.885813148789,0.6848776746259447,58.67886268832968,80.53003977740815
PNG29_5,3638.2560553633216,0.775225743907591,54.22408749509267,85.84048724765374
PNG31_1,7604.429065743944,0.7628836462561638,79.66610235932897,123.21993957257018
PNG31_2,3919.889273356401,0.772146487719281,56.32476477969043,88.63836035684399
PNG31_3,6552.525951557093,0.8576320606132182,65.61426570317883,127.58873290114789
PNG31_4,5715.7093425605535,0.5809912410423075,77.03239481083989,94.64487824264243
PNG31_5,5250.3806228373705,0.5750593172762305,74.03637101106219,90.49665157694342
PNG33_1,3788.567474048443,0.7670810424834229,55.808966291192434,86.99080019703962
PNG33_2,1596.1245674740485,0.8025604820080413,34.8973849314464,58.49663983003124
PNG33_3,2749.508650519031,0.7635432173397372,47.617358981590264,73.73885043272358
PNG33_4,3459.044982698962,0.83673871904293,49.13817230240097,89.73331423842109
PNG33_5,3567.501730103806,0.7846613150058901,53.10013692800046,85.65578661690988
PNG34_1,3569.3287197231834,0.8218425454958925,51.10910820111739,89.7100055666298
PNG34_2,3075.5432525951555,0.800660546751943,48.49663936202077,80.9466888922984
PNG34_3,3664.6643598615915,0.8189334034396993,51.81005390331751,90.27894508072937
PNG34_4,2781.2318339100348,0.7889559933204551,46.67978196604308,75.97006158079198
PNG34_5,2542.0622837370242,0.801324076144018,44.08797985770852,73.6973127177645
PNG36_1,5498.186851211072,0.7368109726438068,69.00882856960138,102.06914777214469
PNG36_2,4865.716262975779,0.7352747781844319,64.9152622007259,95.77783766457115
PNG36_3,4257.550173010381,0.7861960811291925,57.952343721915305,93.7774907149774
PNG36_4,4395.847750865052,0.7460132388681489,61.16003230400793,91.84137983374994
PNG36_5,4680.470588235294,0.7138264163498063,64.63348621247656,92.29100904229254
PNG38_1,4027.5709342560554,0.7236348167659438,59.55952228340495,86.29525412454079
PNG38_2,3746.38062283737,0.6817918254323941,59.09271771397176,80.77782944993774
PNG38_3,3949.010380622837,0.5089206980429204,65.80055750959036,76.43997748049125
PNG38_4,3313.3287197231834,0.6864584963827235,55.632427997961145,76.50550167244033
PNG38_5,3947.4048442906574,0.7005310507563558,59.925096308179384,83.97317192479612
PNG39_1,3362.934256055363,0.8380601009682533,48.51461297996721,88.92334379940543
PNG39_2,3251.598615916955,0.8117311219671579,49.329578190635765,84.4639256362641
PNG39_3,3017.910034602076,0.8027022902784671,48.35478233863426,81.08049763549353
